ppm,Intensity
-99.8424,-3.0323
-99.8364,-3.02248
-99.8303,-3.02248
-99.8242,-3.01267
-99.8182,-3.00286
-99.8121,-3.00286
-99.806,-2.99304
-99.8,-2.98323
-99.7939,-2.97342
-99.7878,-2.9636
-99.7818,-2.9636
-99.7757,-2.95379
-99.7696,-2.94398
-99.7636,-2.93416
-99.7575,-2.92435
-99.7514,-2.91454
-99.7453,-2.90472
-99.7393,-2.89491
-99.7332,-2.8851
-99.7271,-2.87528
-99.7211,-2.86547
-99.715,-2.86547
-99.7089,-2.85566
-99.7029,-2.84584
-99.6968,-2.83603
-99.6907,-2.82622
-99.6847,-2.8164
-99.6786,-2.80659
-99.6725,-2.79678
-99.6665,-2.79678
-99.6604,-2.78696
-99.6543,-2.77715
-99.6483,-2.77715
-99.6422,-2.76734
-99.6361,-2.75752
-99.63,-2.75752
-99.624,-2.74771
-99.6179,-2.74771
-99.6118,-2.7379
-99.6058,-2.7379
-99.5997,-2.72808
-99.5936,-2.72808
-99.5876,-2.72808
-99.5815,-2.71827
-99.5754,-2.71827
-99.5694,-2.71827
-99.5633,-2.71827
-99.5572,-2.71827
-99.5512,-2.71827
-99.5451,-2.71827
-99.539,-2.71827
-99.533,-2.71827
-99.5269,-2.71827
-99.5208,-2.72808
-99.5147,-2.72808
-99.5087,-2.72808
-99.5026,-2.72808
-99.4965,-2.7379
-99.4905,-2.7379
-99.4844,-2.74771
-99.4783,-2.74771
-99.4723,-2.75752
-99.4662,-2.75752
-99.4601,-2.76734
-99.4541,-2.76734
-99.448,-2.77715
-99.4419,-2.77715
-99.4359,-2.78696
-99.4298,-2.79678
-99.4237,-2.79678
-99.4177,-2.80659
-99.4116,-2.80659
-99.4055,-2.8164
-99.3994,-2.82622
-99.3934,-2.82622
-99.3873,-2.83603
-99.3812,-2.83603
-99.3752,-2.84584
-99.3691,-2.84584
-99.363,-2.85566
-99.357,-2.85566
-99.3509,-2.86547
-99.3448,-2.86547
-99.3388,-2.87528
-99.3327,-2.87528
-99.3266,-2.87528
-99.3206,-2.8851
-99.3145,-2.8851
-99.3084,-2.8851
-99.3024,-2.8851
