ppm,intensity
178.7,601.908
178.847,567.166
178.994,532.642
179.142,499.595
179.289,466.508
179.436,433.645
179.584,403.443
179.731,374.551
179.879,344.206
180.026,313.492
180.173,285.798
180.321,264.137
180.468,245.549
180.615,225.263
180.763,204.545
180.91,186.678
181.057,173.863
181.205,164.774
181.352,157.488
181.5,154.252
181.647,155.086
181.794,154.561
181.942,150.338
182.089,145.314
182.236,141.711
182.384,138.798
182.531,137.058
182.678,140.089
182.826,144.177
182.973,144.947
183.121,143.701
183.268,140.432
183.415,137.057
183.563,135.723
183.71,136.126
183.857,134.627
184.005,129.325
184.152,123.579
184.299,118.553
184.447,113.551
184.594,109.097
184.741,107.182
184.889,108.27
185.036,109.917
185.184,111.2
185.331,113.847
185.478,118.264
185.626,117.744
185.773,109.342
185.92,100.319
186.068,94.7835
186.215,91.5478
186.362,90.4617
186.51,89.8966
186.657,84.6711
186.805,76.394
186.952,71.5851
187.099,71.4065
187.247,72.5664
187.394,73.2443
187.541,76.5868
187.689,85.9544
187.836,96.9671
187.983,102.327
188.131,102.166
188.278,100.275
188.426,98.7138
188.573,94.9156
188.72,89.6991
188.868,89.5967
189.015,94.7252
189.162,99.4826
189.31,103.154
189.457,108.265
189.604,110.975
189.752,109.456
189.899,108.007
190.046,107.711
190.194,106.356
190.341,103.525
190.489,98.8791
190.636,92.6381
190.783,88.3354
190.931,89.1217
191.078,93.0968
191.225,96.6748
191.373,98.2433
191.52,100.769
191.667,108.332
191.815,115.166
191.962,118.62
192.11,121.314
192.257,122.053
192.404,119.497
192.552,114.231
192.699,109.828
192.846,108.481
192.994,108.723
193.141,107.299
193.288,106.15
193.436,106.354
193.583,105.078
193.731,102.91
193.878,101.362
194.025,99.949
194.173,96.5762
194.32,89.1041
194.467,77.6082
194.615,66.9737
194.762,63.1479
194.909,66.7766
195.057,70.489
195.204,71.1167
195.351,70.8503
195.499,68.2723
195.646,63.6757
195.794,61.6667
195.941,65.3738
196.088,71.4207
196.236,77.3649
196.383,80.9969
196.53,80.4889
196.678,79.0096
196.825,79.4001
196.972,80.8428
197.12,81.2601
197.267,81.4735
197.415,82.3943
197.562,83.4749
197.709,82.7693
197.857,80.3549
198.004,78.5305
198.151,76.0637
198.299,70.1888
198.446,63.3486
198.593,60.6986
198.741,62.0915
198.888,65.2837
199.036,68.3445
199.183,70.6823
199.33,72.7442
199.478,74.5599
199.625,76.9771
199.772,79.8022
199.92,83.4183
200.067,86.3933
200.214,85.713
200.362,81.9238
200.509,77.4474
200.656,74.8638
200.804,73.927
200.951,73.3937
201.099,74.3446
201.246,74.5944
201.393,71.2536
201.541,64.6278
201.688,55.9174
201.835,49.0689
201.983,47.5967
202.13,52.1548
202.277,61.4176
202.425,72.66
202.572,82.0806
202.72,87.914
202.867,94.2646
203.014,100.864
203.162,103.728
203.309,103.263
203.456,102.371
203.604,101.41
203.751,96.0011
203.898,88.8834
204.046,84.9655
204.193,82.5216
204.341,79.6846
204.488,74.565
204.635,67.7478
204.783,64.3636
204.93,68.35
205.077,75.789
205.225,81.1791
205.372,83.2304
205.519,80.6808
205.667,74.9388
205.814,69.3233
205.961,65.0272
206.109,62.6056
206.256,61.5923
206.404,63.3138
206.551,69.1035
206.698,76.1712
206.846,83.8404
206.993,91.3655
207.14,96.3024
207.288,96.3749
207.435,90.48
207.582,84.2224
207.73,83.2837
207.877,84.605
208.025,82.7671
208.172,79.4346
208.319,76.7579
208.467,74.724
208.614,74.6332
208.761,74.34
208.909,70.7609
209.056,65.8647
209.203,63.4761
209.351,63.4102
209.498,66.7717
209.646,72.5094
209.793,74.9179
209.94,74.8813
210.088,77.599
210.235,83.6187
210.382,88.6795
210.53,90.7705
210.677,90.8124
210.824,90.546
210.972,90.6397
211.119,90.1079
211.266,89.2137
211.414,89.6321
211.561,91.6071
211.709,94.388
211.856,97.8048
212.003,97.4187
212.151,93.0965
212.298,90.3422
212.445,91.8539
212.593,97.7868
212.74,103.82
212.887,106.356
213.035,105.317
213.182,101.748
213.33,97.8695
213.477,95.5191
213.624,94.4521
213.772,95.1564
213.919,96.9631
214.066,97.5307
214.214,95.7518
214.361,92.5855
214.508,91.8119
214.656,91.7776
214.803,89.6614
214.951,88.3229
215.098,89.805
215.245,93
215.393,93.6191
215.54,88.3071
215.687,80.5513
215.835,74.5988
215.982,72.9728
216.129,77.5432
216.277,83.9354
216.424,89.759
216.571,95.278
216.719,95.5592
216.866,88.5215
217.014,81.0337
217.161,79.5615
217.308,81.7414
217.456,83.2613
217.603,83.8931
217.75,86.3547
217.898,90.547
218.045,90.6071
218.192,83.365
218.34,75.2467
218.487,74.331
218.635,79.9591
218.782,87.1725
218.929,90.8834
219.077,87.9224
219.224,81.5942
219.371,78.0521
219.519,79.4767
219.666,81.9174
219.813,82.404
219.961,81.8395
220.108,83.0782
220.256,88.4324
220.403,96.5667
220.55,105.33
220.698,110.615
220.845,110.688
220.992,108.92
221.14,107.778
221.287,105.856
221.434,99.7207
221.582,93.2097
221.729,92.1953
221.876,91.2647
222.024,85.5266
222.171,79.7411
222.319,76.5005
222.466,73.2034
222.613,67.2851
222.761,59.8588
222.908,56.4105
223.055,58.2634
223.203,60.8269
223.35,63.0555
223.497,66.081
223.645,68.5569
223.792,68.2106
223.94,67.4545
224.087,69.354
224.234,71.1838
224.382,72.6858
224.529,75.0407
224.676,76.7224
224.824,75.8179
224.971,74.4835
225.118,76.6081
225.266,81.3928
225.413,86.3197
225.561,90.3981
225.708,90.3992
225.855,86.3094
226.003,85.5186
226.15,87.5217
226.297,87.7633
226.445,84.4045
226.592,78.4605
226.739,77.0602
226.887,82.5853
227.034,87.9343
227.181,88.0571
227.329,85.4786
227.476,81.4678
227.624,78.1388
227.771,78.5315
227.918,80.7378
228.066,81.8699
228.213,79.6851
228.36,76.5902
228.508,79.5113
228.655,87.2208
228.802,90.3209
228.95,85.4313
229.097,78.4237
229.245,73.6966
229.392,71.669
229.539,73.7906
229.687,77.3033
229.834,76.8444
229.981,74.6092
230.129,76.3111
230.276,80.788
230.423,82.8191
230.571,81.5185
230.718,81.2806
230.866,82.5161
231.013,84.3827
231.16,90.317
231.308,99.4842
231.455,107.162
231.602,110.007
231.75,108.833
231.897,105.76
232.044,101.703
232.192,96.7969
232.339,91.7943
232.486,87.0553
232.634,85.1262
232.781,88.1232
232.929,91.3479
233.076,92.9083
233.223,93.3417
233.371,93.302
233.518,93.9973
233.665,95.4749
233.813,98.4389
233.96,101.355
234.107,102.278
234.255,102.236
234.402,102.742
234.55,105.704
234.697,106.817
234.844,101.049
234.992,95.0562
235.139,93.8004
235.286,95.8252
235.434,96.4061
235.581,92.1261
235.728,85.1921
235.876,78.3081
236.023,73.8329
236.171,74.6925
236.318,80.8125
236.465,87.8948
236.613,91.5812
236.76,90.4763
236.907,88.8084
237.055,87.7271
237.202,84.3995
237.349,79.8707
237.497,78.6424
237.644,81.0007
237.791,81.7918
237.939,80.1109
238.086,78.3399
238.234,78.3306
238.381,77.9267
238.528,76.6817
238.676,78.7414
238.823,84.2375
238.97,91.2615
239.118,98.6113
239.265,102.587
239.412,100.937
239.56,97.1347
239.707,94.7677
239.855,92.9674
240.002,88.8228
240.149,84.0829
240.297,81.8576
240.444,80.2931
240.591,77.4981
240.739,74.6687
240.886,72.568
241.033,71.1935
241.181,71.4438
241.328,73.5479
241.476,76.7676
241.623,78.3548
241.77,76.325
241.918,74.1611
242.065,76.6964
242.212,84.9232
242.36,93.0702
242.507,93.2326
242.654,88.7052
242.802,86.571
242.949,86.6111
243.096,90.2659
243.244,96.0723
243.391,98.6943
243.539,98.0866
243.686,95.7913
243.833,93.7276
243.981,90.4178
244.128,81.3926
244.275,70.7864
244.423,65.4483
244.57,64.5857
244.717,68.4536
244.865,74.0344
245.012,76.3675
245.16,77.9233
245.307,79.3535
245.454,83.3482
245.602,91.5093
245.749,101.283
245.896,110.658
246.044,114.411
246.191,109.999
246.338,102.915
246.486,100.386
246.633,100.26
246.781,96.1951
246.928,88.6247
247.075,82.3547
247.223,79.6217
247.37,78.7314
247.517,77.0101
247.665,75.295
247.812,73.0131
247.959,65.3573
248.107,54.5156
248.254,44.2702
248.402,35.383
248.549,33.2825
248.696,40.0546
248.844,50.8867
248.991,63.4613
249.138,75.2967
249.286,85.4439
249.433,95.547
249.58,103.315
249.728,106.183
249.875,105.047
250.022,102.585
250.17,102.505
250.317,107.315
250.465,111.413
250.612,111.987
250.759,112.021
250.907,111.028
251.054,110.801
251.201,113.379
251.349,114.662
251.496,109.617
251.643,102.045
251.791,98.2018
251.938,95.5267
252.086,90.0149
252.233,85.1692
252.38,82.8934
252.528,83.0771
252.675,85.7729
252.822,88.7631
252.97,93.6299
253.117,98.1925
253.264,99.0302
253.412,96.487
253.559,93.6628
253.707,93.6996
253.854,93.5568
254.001,91.7195
254.149,87.4321
254.296,80.0201
254.443,71.4428
254.591,64.6906
254.738,58.9728
254.885,53.1271
255.033,52.7155
255.18,56.9052
255.327,62.5098
255.475,71.446
255.622,81.3813
255.77,87.0305
255.917,85.6268
256.064,81.0482
256.212,78.4755
256.359,78.3005
256.506,78.6928
256.654,78.0793
256.801,78.5903
256.948,81.5072
257.096,85.7243
257.243,88.7228
257.391,88.5567
257.538,89.3311
257.685,90.8486
257.833,90.564
257.98,89.82
258.127,87.3815
258.275,81.5484
258.422,73.889
258.569,65.492
258.717,55.3611
258.864,47.5009
259.012,42.8893
259.159,36.2853
259.306,26.1302
259.454,14.8465
259.601,6.7442
259.748,1.80191
259.896,-4.28884
260.043,-13.4705
260.19,-24.0878
260.338,-35.6122
260.485,-48.4488
260.632,-60.9882
260.78,-70.8996
260.927,-76.1683
