ppm,intensity
-0.491515,5.87146
-0.344153,6.14899
-0.196792,6.41171
-0.0494311,6.76111
0.0979301,7.40849
0.245291,7.84297
0.392652,7.54404
0.540014,7.13122
0.687375,6.63333
0.834736,6.16253
0.982097,6.51056
1.12946,7.37411
1.27682,7.8026
1.42418,7.93478
1.57154,7.89825
1.7189,7.9592
1.86626,8.01952
2.01363,7.20642
2.16099,6.76831
2.30835,7.81857
2.45571,8.96599
2.60307,9.32234
2.75043,9.706
2.89779,10.3716
3.04515,10.4574
3.19251,10.179
3.33988,10.3696
3.48724,10.5501
3.6346,9.95021
3.78196,8.96644
3.92932,8.55499
4.07668,8.6078
4.22404,8.36115
4.3714,7.97973
4.51877,8.05445
4.66613,8.60438
4.81349,9.31955
4.96085,9.95811
5.10821,10.229
5.25557,10.1704
5.40293,10.2573
5.55029,10.1283
5.69765,8.85356
5.84502,7.59015
5.99238,8.06952
6.13974,9.62693
6.2871,10.4654
6.43446,10.1955
6.58182,10.1077
6.72918,10.9527
6.87654,12.458
7.02391,14.0663
7.17127,14.8781
7.31863,14.0062
7.46599,12.0183
7.61335,10.3509
7.76071,9.7463
7.90807,10.2318
8.05543,11.7225
8.20279,13.4785
8.35016,14.3956
8.49752,14.6629
8.64488,14.3794
8.79224,13.4358
8.9396,12.0212
9.08696,10.7226
9.23432,10.1163
9.38168,10.3374
9.52904,10.9916
9.67641,11.5027
9.82377,12.6913
9.97113,14.1578
10.1185,14.404
10.2659,13.1165
10.4132,10.5506
10.5606,7.72562
10.7079,6.08581
10.8553,6.12302
11.0027,7.10332
11.15,8.29928
11.2974,9.59354
11.4447,11.6116
11.5921,14.7566
11.7395,17.5909
11.8868,19.1298
12.0342,20.5102
12.1815,21.7302
12.3289,22.077
12.4763,21.9433
12.6236,22.2125
12.771,23.2295
12.9184,23.8632
13.0657,23.9358
13.2131,24.3884
13.3604,25.2616
13.5078,26.0063
13.6552,26.364
13.8025,27.2612
13.9499,29.0404
14.0972,30.7823
14.2446,32.5153
14.392,34.4932
14.5393,36.7957
14.6867,39.4649
14.834,41.96
14.9814,43.7332
15.1288,44.7123
15.2761,45.5391
15.4235,46.5635
15.5709,48.3701
15.7182,51.3469
15.8656,54.2734
16.0129,56.7768
16.1603,59.2574
16.3077,61.353
16.455,62.8076
16.6024,63.3727
16.7497,63.6475
16.8971,64.5683
17.0445,65.81
17.1918,66.7637
17.3392,67.6751
17.4865,69.0375
17.6339,70.2629
17.7813,71.3452
17.9286,73.2713
18.076,76.1766
18.2234,79.2354
18.3707,82.2894
18.5181,85.8885
18.6654,89.6106
18.8128,92.8873
18.9602,95.9318
19.1075,99.9549
19.2549,105.275
19.4022,111.476
19.5496,118.483
19.697,126.193
19.8443,134.376
19.9917,142.304
20.139,151.004
20.2864,160.832
20.4338,170.176
20.5811,178.06
20.7285,184.233
20.8759,188.345
21.0232,190.543
21.1706,192.189
21.3179,193.331
21.4653,193.172
21.6127,191.328
21.76,188.251
21.9074,184.677
22.0547,180.79
22.2021,176.852
22.3495,173.524
22.4968,171.591
22.6442,170.549
22.7916,170.197
22.9389,171.142
23.0863,173.172
23.2336,175.229
23.381,177.318
23.5284,180.518
23.6757,184.715
23.8231,189.379
23.9704,194.587
24.1178,200.586
24.2652,207.745
24.4125,216.1
24.5599,225.164
24.7072,234.334
24.8546,242.026
25.002,247.216
25.1493,250.957
25.2967,254.506
25.4441,256.882
25.5914,256.085
25.7388,252.057
25.8861,245.635
26.0335,237.926
26.1809,229.835
26.3282,221.906
26.4756,215.052
26.6229,209.22
26.7703,203.833
26.9177,198.973
27.065,194.545
27.2124,190.709
27.3597,187.744
27.5071,185.703
27.6545,184.391
27.8018,184.208
27.9492,186.384
28.0966,190.299
28.2439,194.885
28.3913,200.737
28.5386,208.845
28.686,217.514
28.8334,225.26
28.9807,233.464
29.1281,241.849
29.2754,250.239
29.4228,259.076
29.5702,266.386
29.7175,270.777
29.8649,273.534
30.0122,276.313
30.1596,279.897
30.307,283.776
30.4543,286.558
30.6017,287.171
30.7491,285.575
30.8964,282.742
31.0438,279.262
31.1911,275.067
31.3385,270.464
31.4859,265.851
31.6332,260.316
31.7806,253.538
31.9279,246.277
32.0753,238.643
32.2227,230.656
32.37,222.396
32.5174,213.823
32.6647,205.189
32.8121,196.799
32.9595,188.57
33.1068,180.664
33.2542,172.557
33.4016,163.311
33.5489,153.692
33.6963,145.182
33.8436,138.13
33.991,131.889
34.1384,125.531
34.2857,118.795
34.4331,111.938
34.5804,104.986
34.7278,97.7994
34.8752,90.0816
35.0225,82.6351
35.1699,76.3993
35.3172,71.4842
35.4646,68.0935
35.612,66.105
35.7593,64.8431
35.9067,63.6008
36.0541,62.1618
36.2014,60.0362
36.3488,56.7604
36.4961,52.5033
36.6435,48.1813
36.7909,45.1121
36.9382,43.1207
37.0856,41.339
37.2329,39.7386
37.3803,38.468
37.5277,37.4836
37.675,36.5612
37.8224,35.4635
37.9698,34.6041
38.1171,34.4979
38.2645,34.9794
38.4118,35.7212
38.5592,35.9587
38.7066,35.8083
38.8539,36.5481
39.0013,38.2392
39.1486,40.0632
39.296,40.8506
39.4434,39.9106
39.5907,38.1447
39.7381,36.937
39.8854,36.4295
40.0328,36.3925
40.1802,38.0021
40.3275,41.7156
40.4749,46.198
40.6223,49.7922
40.7696,51.7153
40.917,53.0856
41.0643,55.5101
41.2117,59.1642
41.3591,63.1293
41.5064,66.625
41.6538,69.7524
41.8011,73.1281
41.9485,77.0949
42.0959,81.1537
42.2432,84.2453
42.3906,85.5561
42.5379,85.0108
42.6853,83.2207
42.8327,80.8306
42.98,78.3809
43.1274,75.7301
43.2748,72.8433
43.4221,70.1771
43.5695,67.3724
43.7168,64.6216
43.8642,62.4062
44.0116,60.5808
44.1589,58.9924
44.3063,57.3589
44.4536,55.5805
44.601,53.5011
44.7484,50.7859
44.8957,47.8978
45.0431,45.7514
45.1904,44.1075
45.3378,42.7368
45.4852,41.6115
45.6325,40.6056
45.7799,40.3993
45.9273,41.028
46.0746,41.8805
46.222,42.3737
46.3693,42.7535
46.5167,43.6442
46.6641,45.1648
46.8114,47.2571
46.9588,49.0434
47.1061,49.4788
47.2535,48.643
47.4009,48.2056
47.5482,48.7323
47.6956,49.7549
47.8429,51.7302
47.9903,54.4608
48.1377,57.5063
48.285,59.9189
48.4324,61.2371
48.5798,62.3202
48.7271,63.3657
48.8745,64.3704
49.0218,65.7239
49.1692,68.1054
49.3166,71.0561
49.4639,72.6583
49.6113,72.4765
49.7586,71.9377
49.906,71.8612
50.0534,72.5147
50.2007,73.6518
50.3481,74.4401
50.4955,75.6079
50.6428,78.1606
50.7902,81.8886
50.9375,85.9387
51.0849,89.8909
51.2323,94.7431
51.3796,101.073
51.527,107.757
51.6743,113.858
51.8217,119.51
51.9691,124.331
52.1164,128.348
52.2638,132.377
52.4111,136.45
52.5585,140.313
52.7059,143.959
52.8532,146.825
53.0006,148.658
53.148,150.133
53.2953,150.951
53.4427,150.434
53.59,149.151
53.7374,147.72
53.8848,145.999
54.0321,144.185
54.1795,142.473
54.3268,140.36
54.4742,137.046
54.6216,133.205
54.7689,130.097
54.9163,126.967
55.0636,123.583
55.211,120.361
55.3584,116.858
55.5057,112.442
55.6531,107.615
55.8005,103.551
55.9478,99.2675
56.0952,93.7913
56.2425,87.4342
56.3899,80.4852
56.5373,73.9925
56.6846,69.0449
56.832,65.6863
56.9793,63.2916
57.1267,60.9955
57.2741,58.312
57.4214,56.0678
57.5688,54.3943
57.7161,53.0187
57.8635,52.8729
58.0109,53.2926
58.1582,53.6416
58.3056,54.4382
58.453,54.8132
58.6003,54.9385
58.7477,56.9496
58.895,60.6
59.0424,64.394
59.1898,68.7301
59.3371,74.1654
59.4845,80.8978
59.6318,88.3326
59.7792,95.5703
59.9266,102.828
60.0739,110.739
60.2213,118.795
60.3686,125.872
60.516,131.251
60.6634,134.601
60.8107,136.983
60.9581,139.902
61.1055,143.378
61.2528,146.113
61.4002,147.092
61.5475,145.571
61.6949,142.204
61.8423,139.233
61.9896,137.23
62.137,135.049
62.2843,131.757
62.4317,126.664
62.5791,119.784
62.7264,112.118
62.8738,104.252
63.0211,96.5698
63.1685,89.3181
63.3159,83.0534
63.4632,79.0214
63.6106,77.5334
63.758,76.9438
63.9053,74.7533
64.0527,69.2872
64.2,60.681
64.3474,50.7405
64.4948,42.0506
64.6421,36.9402
64.7895,34.7255
64.9368,33.3955
65.0842,32.8954
65.2316,33.0353
65.3789,32.0449
65.5263,29.7761
65.6737,27.8728
65.821,26.8901
65.9684,26.1037
66.1157,24.4545
66.2631,21.6408
66.4105,17.2184
66.5578,12.2803
66.7052,8.94088
66.8525,7.1387
66.9999,5.14409
67.1473,2.23642
67.2946,0.804864
67.442,1.78058
67.5893,3.01448
67.7367,3.61248
67.8841,4.42938
68.0314,5.64738
68.1788,6.46122
68.3262,6.42428
68.4735,5.61128
68.6209,4.45124
68.7682,3.35773
68.9156,2.27072
69.063,1.09529
69.2103,-0.255864
69.3577,-1.97136
69.505,-3.48198
69.6524,-3.48404
69.7998,-2.22771
69.9471,-1.92777
70.0945,-2.40897
70.2418,-2.30739
70.3892,-2.53726
70.5366,-2.89077
70.6839,-2.54407
70.8313,-2.58749
70.9787,-3.02494
71.126,-2.70067
71.2734,-1.94621
71.4207,-1.24129
71.5681,-0.814971
71.7155,-0.863404
71.8628,-1.05901
72.0102,-1.72355
72.1575,-3.37985
72.3049,-5.33257
72.4523,-6.31301
72.5996,-5.62734
72.747,-3.89179
72.8943,-3.2978
73.0417,-4.31804
73.1891,-5.18362
73.3364,-4.8382
73.4838,-3.62531
73.6312,-2.0784
73.7785,-0.0294902
73.9259,1.44185
74.0732,1.58691
74.2206,0.760328
74.368,-0.539975
74.5153,-0.866142
74.6627,-0.192513
74.81,0.814682
74.9574,2.0316
75.1048,2.52284
75.2521,2.4304
75.3995,2.9141
75.5468,3.97058
75.6942,4.70485
75.8416,4.33228
75.9889,3.16757
76.1363,1.79345
76.2837,0.358178
76.431,-0.687564
76.5784,-0.686887
76.7257,-0.0972336
76.8731,-0.0165388
77.0205,-0.859297
77.1678,-2.02936
77.3152,-2.27595
77.4625,-1.89169
77.6099,-1.24225
77.7573,-0.247908
77.9046,1.13017
78.052,2.29321
78.1993,2.09021
78.3467,2.0638
78.4941,3.01714
78.6414,3.63155
78.7888,3.7703
78.9362,4.1363
79.0835,3.81286
79.2309,1.94
79.3782,0.379043
79.5256,0.0850736
79.673,0.29488
79.8203,0.597273
79.9677,1.01868
80.115,1.20794
80.2624,0.508835
80.4098,-0.3418
80.5571,-0.362074
80.7045,0.172759
80.8519,0.667529
80.9992,0.924364
81.1466,0.932715
81.2939,0.500136
81.4413,0.0206194
81.5887,0.472723
81.736,1.35975
81.8834,1.49818
82.0307,2.27378
82.1781,4.59533
82.3255,6.66363
82.4728,7.71418
82.6202,7.85793
82.7675,7.06088
82.9149,6.2342
83.0623,6.18947
83.2096,6.08603
83.357,4.94842
83.5044,3.35982
83.6517,2.5039
83.7991,2.75025
83.9464,3.6557
84.0938,4.17701
84.2412,3.89554
84.3885,3.52939
84.5359,2.80002
84.6832,1.24937
84.8306,0.159766
84.978,0.313999
85.1253,0.869407
85.2727,1.93584
85.42,3.13699
85.5674,3.79414
85.7148,4.03956
85.8621,3.03783
86.0095,0.360497
86.1569,-3.04633
86.3042,-5.38623
86.4516,-5.78796
86.5989,-4.97492
86.7463,-3.64718
86.8937,-0.931677
87.041,2.28102
87.1884,3.32005
87.3357,2.74458
87.4831,1.95501
87.6305,1.05707
87.7778,-0.115705
87.9252,-2.16296
88.0725,-5.52206
88.2199,-9.76848
88.3673,-12.9841
88.5146,-13.5547
88.662,-12.0436
88.8094,-8.56465
88.9567,-4.43866
89.1041,-1.82515
89.2514,-0.560225
89.3988,-0.0275334
89.5462,0.26069
89.6935,0.177764
89.8409,-0.482621
89.9882,-1.76704
90.1356,-3.00409
90.283,-3.17092
90.4303,-1.87777
90.5777,0.098059
90.725,0.613932
90.8724,-1.1597
91.0198,-4.47735
91.1671,-7.54858
91.3145,-8.85191
91.4619,-8.62512
91.6092,-7.41582
91.7566,-4.85982
91.9039,-1.18554
92.0513,1.13664
92.1987,0.0448811
92.346,-2.93117
92.4934,-4.62934
92.6407,-4.0109
92.7881,-3.13912
92.9355,-3.9896
93.0828,-5.47475
93.2302,-5.59169
93.3776,-3.98748
93.5249,-1.40958
93.6723,1.28814
93.8196,2.51258
93.967,1.38711
94.1144,-0.805939
94.2617,-2.58522
94.4091,-3.61519
94.5564,-4.36725
94.7038,-5.1021
94.8512,-5.79736
94.9985,-6.81366
95.1459,-8.01089
95.2932,-8.40434
95.4406,-8.46441
95.588,-9.20381
95.7353,-9.19386
95.8827,-7.22005
96.0301,-4.66331
96.1774,-3.1205
96.3248,-2.34606
96.4721,-1.75889
96.6195,-1.9746
96.7669,-2.53089
96.9142,-2.76879
97.0616,-2.18503
97.2089,-0.263942
97.3563,1.51564
97.5037,2.03064
97.651,1.57892
97.7984,1.19563
97.9457,0.927861
98.0931,0.685692
98.2405,1.16372
98.3878,2.11647
98.5352,3.10491
98.6826,3.45779
98.8299,3.14982
98.9773,2.19567
99.1246,1.20066
99.272,0.87105
99.4194,0.548858
99.5667,1.55505
99.7141,3.63062
99.8614,3.9267
100.009,1.84799
100.156,-1.26691
100.304,-2.13662
100.451,0.261527
100.598,3.09515
100.746,5.14351
100.893,6.10627
101.04,5.25355
101.188,3.2563
101.335,1.38069
101.482,0.234824
101.63,-0.0646117
101.777,-0.24204
101.924,-0.844074
102.072,-0.770942
102.219,0.349861
102.367,1.83574
102.514,3.4599
102.661,4.51458
102.809,5.40692
102.956,6.36887
103.103,6.52456
103.251,6.98677
103.398,8.22139
103.545,8.73847
103.693,7.69343
103.84,5.39296
103.988,3.76449
104.135,3.83975
104.282,3.78152
104.43,3.0909
104.577,2.48307
104.724,2.14685
104.872,2.03043
105.019,1.13184
105.166,-0.0829554
105.314,-0.563735
105.461,-0.665251
105.609,-0.542706
105.756,-0.60174
105.903,-1.33539
106.051,-1.88424
106.198,-1.53481
106.345,-0.407993
106.493,0.507563
106.64,0.684462
106.787,0.766068
106.935,1.33321
107.082,2.29163
107.23,2.84392
107.377,3.47886
107.524,3.83397
107.672,3.64421
107.819,3.63667
107.966,3.11333
108.114,2.17447
108.261,1.99346
108.408,3.03188
108.556,4.2932
108.703,4.97583
108.85,5.18701
108.998,5.97159
109.145,7.02492
109.293,7.45986
109.44,7.95273
109.587,8.11142
109.735,8.05228
109.882,8.26752
110.029,9.1063
110.177,10.418
110.324,11.5939
110.471,12.4434
110.619,12.0071
110.766,10.4248
110.914,8.48136
111.061,6.31496
111.208,4.00379
111.356,1.84947
111.503,-0.037899
111.65,-1.74659
111.798,-3.17388
111.945,-3.57108
112.092,-2.56674
112.24,-0.714535
112.387,1.53655
112.535,2.22454
112.682,0.665879
112.829,-1.21586
112.977,-1.77436
113.124,-1.19823
113.271,-0.276258
113.419,0.828916
113.566,0.877367
113.713,0.196095
113.861,1.01871
114.008,3.65049
114.155,6.35473
114.303,8.26061
114.45,8.54156
114.598,6.70644
114.745,4.09899
114.892,1.92395
115.04,0.764991
115.187,0.318683
115.334,0.525816
115.482,1.99117
115.629,4.75162
115.776,7.59821
115.924,9.68093
116.071,10.5741
116.219,10.1042
116.366,8.98223
116.513,7.46106
116.661,6.67304
116.808,7.03825
116.955,6.71221
117.103,4.7181
117.25,1.84303
117.397,-1.1605
117.545,-3.61881
117.692,-4.57374
117.84,-3.72493
117.987,-1.53081
118.134,0.645629
118.282,1.54029
118.429,2.04079
118.576,3.32207
118.724,4.91123
118.871,5.80275
119.018,5.59968
119.166,4.91005
119.313,3.4857
119.46,0.467692
119.608,-3.02372
119.755,-4.50391
119.903,-3.04865
120.05,0.237603
120.197,3.0767
120.345,4.01364
120.492,3.55986
120.639,2.37508
120.787,0.851795
120.934,-0.52689
121.081,-1.61895
121.229,-2.92283
121.376,-3.91722
121.524,-4.38071
121.671,-4.835
121.818,-4.97895
121.966,-4.59824
122.113,-3.77186
122.26,-2.92789
122.408,-2.5578
122.555,-3.05604
122.702,-3.91025
122.85,-4.12484
122.997,-3.29008
123.145,-1.96964
123.292,-1.31356
123.439,-1.80055
123.587,-1.88126
123.734,-0.0256493
123.881,2.11991
124.029,2.78268
124.176,2.06977
124.323,0.528181
124.471,-1.32801
124.618,-2.73259
124.765,-2.95433
124.913,-2.30575
125.06,-2.07857
125.208,-2.37077
125.355,-2.69829
125.502,-3.59946
125.65,-4.22163
125.797,-3.48633
125.944,-2.40947
126.092,-1.66766
126.239,-1.17045
126.386,-1.34953
126.534,-1.42799
126.681,-0.470075
126.829,0.583122
126.976,1.4652
127.123,3.31018
127.271,6.21778
127.418,8.63574
127.565,10.1119
127.713,11.8632
127.86,13.4478
128.007,13.7711
128.155,13.1759
128.302,12.3864
128.45,11.4217
128.597,10.2402
128.744,9.37158
128.892,8.91458
129.039,8.99225
129.186,9.1223
129.334,8.89827
129.481,8.92091
129.628,10.0915
129.776,12.5252
129.923,15.0128
130.07,17.2365
130.218,19.654
130.365,22.7413
130.513,25.5669
130.66,27.2263
130.807,28.5276
130.955,28.7161
131.102,27.2871
131.249,25.8165
131.397,25.4759
131.544,26.6511
131.691,28.281
131.839,29.0233
131.986,28.8759
132.134,27.1824
132.281,24.7053
132.428,23.0424
132.576,21.6839
132.723,20.5099
132.87,19.692
133.018,18.8898
133.165,17.012
133.312,13.719
133.46,10.4417
133.607,8.0238
133.755,6.53031
133.902,6.04334
134.049,6.50089
134.197,6.92916
134.344,7.59053
134.491,8.61693
134.639,8.56272
134.786,7.03263
134.933,4.25412
135.081,1.51642
135.228,0.205938
135.375,0.578441
135.523,2.09005
135.67,3.89874
135.818,5.17694
135.965,6.22287
136.112,7.57557
136.26,8.54836
136.407,8.86825
136.554,8.10467
136.702,5.72063
136.849,1.80417
136.996,-2.7171
137.144,-5.91746
137.291,-5.53695
137.439,-1.98292
137.586,1.66791
137.733,2.66667
137.881,0.508058
138.028,-2.57608
138.175,-4.92147
138.323,-5.94197
138.47,-5.36902
138.617,-4.52503
138.765,-4.83083
138.912,-5.22529
139.06,-4.66484
139.207,-3.80557
139.354,-4.0302
139.502,-5.2897
139.649,-5.6207
139.796,-4.3958
139.944,-2.43521
140.091,-0.663257
140.238,0.747662
140.386,1.96122
140.533,2.66056
140.68,2.07415
140.828,1.00909
140.975,0.111841
141.123,-1.18701
141.27,-1.98782
141.417,-1.34645
141.565,-0.368534
141.712,-1.10397
141.859,-3.0971
142.007,-4.37528
142.154,-4.0717
142.301,-2.92248
142.449,-1.19583
142.596,0.917942
142.744,1.96803
142.891,1.26617
143.038,-0.621002
143.186,-2.22141
143.333,-2.72414
143.48,-2.52596
143.628,-2.40061
143.775,-2.48591
143.922,-2.70716
144.07,-3.06693
144.217,-3.38069
144.365,-3.38683
144.512,-2.91266
144.659,-2.70818
144.807,-3.63097
144.954,-5.3323
145.101,-6.73345
145.249,-7.19954
145.396,-6.58583
145.543,-5.33749
145.691,-4.23997
145.838,-3.79599
145.985,-3.82016
146.133,-3.44094
146.28,-2.89726
146.428,-2.88922
146.575,-2.71246
146.722,-2.73961
146.87,-3.07722
147.017,-2.70327
147.164,-1.79516
147.312,-1.00224
147.459,-0.264412
147.606,1.14115
147.754,2.96088
147.901,5.18049
148.049,6.95571
148.196,7.6782
148.343,7.50371
148.491,5.3853
148.638,1.71979
148.785,-2.31729
148.933,-5.34847
149.08,-6.70925
149.227,-6.86346
149.375,-5.77596
149.522,-3.93947
149.67,-2.69279
149.817,-1.86705
149.964,-0.621408
150.112,0.435072
150.259,0.373385
150.406,-0.389187
150.554,-0.915979
150.701,-1.53877
150.848,-2.3885
150.996,-3.35806
151.143,-4.76786
151.29,-6.28145
151.438,-6.1959
151.585,-4.19099
151.733,-1.25742
151.88,2.81122
152.027,6.57721
152.175,8.22352
152.322,8.19749
152.469,7.6781
152.617,7.46952
152.764,7.40814
152.911,6.7325
153.059,6.05091
153.206,6.6907
153.354,8.78054
153.501,11.2167
153.648,12.2074
153.796,10.6414
153.943,7.15666
154.09,3.86705
154.238,1.52312
154.385,0.113271
154.532,0.526089
154.68,2.04392
154.827,2.72129
154.975,1.86895
155.122,0.611569
155.269,0.167412
155.417,0.113184
155.564,-0.213527
155.711,-0.187063
155.859,0.0282232
156.006,-0.0863011
156.153,-0.326307
156.301,-1.01217
156.448,-1.24285
156.595,0.507391
156.743,4.33014
156.89,8.67242
157.038,11.1137
157.185,10.4583
157.332,7.94718
157.48,5.98852
157.627,5.36311
157.774,4.98221
157.922,3.64384
158.069,2.17178
158.216,1.92208
158.364,1.44782
158.511,-0.599486
158.659,-3.00375
158.806,-4.01567
158.953,-2.75028
159.101,-0.572758
159.248,-0.22149
159.395,-2.50796
159.543,-5.08916
159.69,-4.96849
159.837,-1.8524
159.985,2.06831
160.132,4.80068
160.28,6.31608
160.427,6.49007
160.574,5.04001
160.722,3.34489
160.869,2.24071
161.016,0.893615
161.164,-1.1143
161.311,-2.24501
161.458,-1.33732
161.606,-0.00677981
161.753,-0.169414
161.9,-1.17798
162.048,-1.38795
162.195,-0.857052
162.343,-0.587771
162.49,-0.701882
162.637,-1.13231
162.785,-1.45196
162.932,-1.30167
163.079,-1.49202
163.227,-2.45371
163.374,-3.17317
163.521,-2.14098
163.669,-0.185366
163.816,0.695299
163.964,0.110812
164.111,-1.19735
164.258,-2.06502
164.406,-2.46415
164.553,-2.46961
164.7,-1.4358
164.848,-1.02314
164.995,-1.86237
165.142,-1.20803
165.29,0.931548
165.437,2.76854
165.585,4.24403
165.732,4.74075
165.879,4.20875
166.027,4.73397
166.174,6.47591
166.321,7.24793
166.469,7.02516
166.616,8.32713
166.763,10.9546
166.911,12.4397
167.058,13.6602
